loan_amnt,funded_amnt,funded_amnt_inv,term (months),int_rate (%),installment,grade,sub_grade,emp_length (year),home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,revol_bal,revol_util (%),total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_amnt,funded_ratio,credit_history_age,payment_ratio
3625,3625,3125.0,36.0,6.54,111.17,A,A4,0,RENT,52000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,23.77,0,1999-11-01,0,13,6683,36.5,19,3645.11,3142.38,3625.0,20.11,3646.41,1.0,11.175342465753424,0.030667586206896552
6300,6300,6300.0,36.0,5.79,191.06,A,A2,0,MORTGAGE,80000.0,Not Verified,2011-01-01,Fully Paid,major_purchase,3.19,0,1991-08-01,0,7,5626,7.0,12,6727.809785,6727.81,6300.0,427.81,1659.38,1.0,19.432876712328767,0.030326984126984126
7025,7025,6525.0,36.0,6.54,215.44,A,A4,0,RENT,36500.0,Not Verified,2011-01-01,Charged Off,debt_consolidation,15.32,0,1994-11-01,1,5,18734,32.0,8,5385.57,5001.34,4719.11,653.39,215.44,1.0,16.17808219178082,0.030667615658362988
7625,7625,7125.0,36.0,6.54,233.84,A,A4,0,MORTGAGE,74000.0,Not Verified,2011-01-01,Fully Paid,house,5.03,0,2000-11-01,0,11,2756,15.4,27,8383.480018,7833.74,7625.0,758.48,1848.5,1.0,10.172602739726027,0.030667540983606557
3425,3425,3425.0,36.0,6.17,104.46,A,A3,0,OWN,30000.0,Not Verified,2011-01-01,Fully Paid,major_purchase,3.44,0,2002-04-01,0,5,257,2.8,11,3553.466331,3553.47,3425.0,128.47,2824.77,1.0,8.758904109589041,0.0304992700729927
3625,3625,3625.0,36.0,6.17,110.56,A,A3,0,MORTGAGE,58000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,12.46,0,2003-06-01,0,6,16037,48.2,13,3679.75821,3679.76,3625.0,54.76,3460.14,1.0,7.5917808219178085,0.03049931034482759
6800,6800,6300.0,36.0,6.54,208.54,A,A4,0,RENT,54000.0,Not Verified,2011-01-01,Charged Off,credit_card,16.04,0,2002-03-01,1,17,26433,46.7,39,1454.04,1346.73,1215.37,238.67,208.54,1.0,8.843835616438357,0.03066764705882353
1900,1900,1900.0,60.0,9.99,40.37,B,B4,0,RENT,42000.0,Not Verified,2010-12-01,Fully Paid,debt_consolidation,23.06,0,1987-11-01,1,11,11218,53.9,22,2048.842389,2048.84,1900.0,148.84,1686.47,1.0,23.0986301369863,0.02124736842105263
5500,5500,5500.0,36.0,6.17,167.75,A,A3,0,MORTGAGE,44000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,15.0,0,1994-11-01,0,8,37957,9.5,16,6039.482759,6039.48,5500.0,539.48,176.39,1.0,16.17808219178082,0.0305
6525,6525,6525.0,60.0,16.32,159.79,E,E2,0,MORTGAGE,325000.0,Not Verified,2010-12-01,Fully Paid,small_business,6.4,0,1994-03-01,1,15,29993,70.9,52,7599.360744,7599.36,6525.0,1074.36,5682.65,1.0,16.764383561643836,0.024488888888888886
3225,3225,3225.0,36.0,5.79,97.81,A,A2,0,MORTGAGE,78000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,5.6,0,1976-05-01,2,11,13104,24.0,24,3485.458302,3485.46,3225.0,260.46,1248.31,1.0,34.69315068493151,0.030328682170542635
4325,4325,3825.0,36.0,6.91,133.37,A,A5,0,MORTGAGE,45000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,11.09,0,2004-10-01,0,12,10226,61.6,22,4733.264858,4186.07,4325.0,408.26,1803.27,1.0,6.254794520547946,0.03083699421965318
3725,3725,3225.0,36.0,6.54,114.24,A,A4,0,RENT,33000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,14.84,0,1992-02-01,3,14,14755,42.9,33,4009.791119,3471.57,3725.0,284.79,2074.82,1.0,18.92876712328767,0.030668456375838926
7050,7050,7050.0,36.0,8.88,223.8,B,B1,0,RENT,80000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,9.43,0,1998-07-01,1,8,14877,79.1,28,8057.273347,8057.27,7050.0,1007.27,239.64,1.0,12.512328767123288,0.031744680851063835
6675,6675,6650.0,36.0,6.54,204.71,A,A4,0,OWN,75000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,16.78,1,1996-07-01,0,17,23256,29.3,23,7320.511111,7293.09,6675.0,645.51,2009.61,1.0,14.512328767123288,0.030668164794007493
4850,4850,4850.0,60.0,9.99,103.03,B,B4,0,MORTGAGE,58000.0,Not Verified,2011-01-01,Charged Off,debt_consolidation,18.17,0,1993-04-01,1,16,24673,28.7,35,1131.35,1131.35,717.35,414.0,103.03,1.0,17.764383561643836,0.021243298969072164
3850,3850,3850.0,36.0,6.17,117.43,A,A3,0,MORTGAGE,170000.0,Not Verified,2011-01-01,Fully Paid,major_purchase,15.92,0,1993-03-01,2,8,26113,75.5,39,4200.659794,4200.66,3850.0,350.66,1152.56,1.0,17.84931506849315,0.030501298701298703
7800,7800,7800.0,36.0,6.17,237.9,A,A3,0,RENT,75000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,8.42,0,1985-03-01,3,10,9608,27.2,23,8240.574767,8240.57,7800.0,440.57,5390.2,1.0,25.854794520547944,0.0305
4750,4750,4750.0,36.0,9.25,151.61,B,B2,0,RENT,39996.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,20.07,0,2005-09-01,1,4,5883,62.5,6,5457.996353,5458.0,4750.0,708.0,172.53,1.0,5.336986301369863,0.03191789473684211
8000,8000,8000.0,36.0,10.36,259.5,B,B5,0,MORTGAGE,85000.0,Not Verified,2011-01-01,Fully Paid,credit_card,13.91,0,1988-12-01,1,18,30517,74.1,46,9341.99164,9341.99,8000.0,1341.99,266.65,1.0,22.0986301369863,0.0324375
5975,5975,5975.0,36.0,14.46,205.55,D,D2,0,RENT,52000.0,Not Verified,2010-12-01,Fully Paid,other,19.52,0,1986-03-01,2,7,21888,81.9,18,7375.57714,7375.58,5975.0,1400.58,1003.96,1.0,24.76986301369863,0.034401673640167364
3150,3150,3150.0,60.0,13.72,72.84,C,C5,0,RENT,31368.0,Not Verified,2011-01-01,Fully Paid,credit_card,17.29,0,1996-02-01,0,2,23915,92.6,6,3186.285833,3186.29,3150.0,36.29,3187.31,1.0,14.926027397260274,0.023123809523809526
2475,2475,1975.0,36.0,6.54,75.91,A,A4,0,RENT,75800.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,13.41,0,2003-12-01,0,10,0,0.0,13,2732.327992,2180.34,2475.0,257.33,160.63,1.0,7.090410958904109,0.03067070707070707
3950,3950,3425.0,36.0,6.54,121.14,A,A4,0,MORTGAGE,100000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,13.79,0,2000-01-01,0,12,10458,37.5,33,4284.072635,3714.68,3950.0,334.07,1868.61,1.0,11.008219178082191,0.030668354430379748
1950,1950,1450.0,36.0,9.99,62.92,B,B4,0,MORTGAGE,100128.0,Not Verified,2010-12-01,Charged Off,credit_card,13.1,0,1997-12-01,0,8,137112,58.1,27,496.6,369.12,188.61,62.43,62.92,1.0,13.008219178082191,0.032266666666666666
1450,1450,1450.0,36.0,6.17,44.23,A,A3,0,MORTGAGE,45000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,22.99,0,1992-12-01,1,7,21160,66.5,29,1562.061872,1562.06,1450.0,112.06,723.61,1.0,18.095890410958905,0.03050344827586207
4575,4575,4575.0,60.0,15.57,110.22,D,D5,0,MORTGAGE,62400.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,13.58,0,1995-11-01,1,9,16675,83.0,24,6612.530158,6612.53,4575.0,2037.53,109.55,1.0,15.178082191780822,0.024091803278688526
7425,7425,7425.0,60.0,10.36,159.08,B,B5,0,OWN,57000.0,Not Verified,2011-01-01,Fully Paid,home_improvement,21.68,0,1987-12-01,0,7,17009,67.8,13,9544.623948,9544.62,7425.0,2119.62,158.9,1.0,23.101369863013698,0.021424915824915826
7050,7050,7050.0,60.0,12.23,157.65,C,C1,10,OWN,33664.44,Not Verified,2011-01-01,Charged Off,credit_card,17.4,0,1991-02-01,0,8,10859,82.3,12,626.2,626.2,346.05,280.15,157.65,1.0,19.92876712328767,0.022361702127659575
5625,5625,5625.0,60.0,20.03,149.13,G,G2,0,RENT,69200.0,Verified,2011-01-01,Fully Paid,debt_consolidation,22.91,1,1996-08-01,2,14,10745,86.8,31,8346.278472,8346.28,5625.0,2721.28,2979.58,1.0,14.427397260273972,0.026512
3075,3075,3050.0,36.0,6.17,93.79,A,A3,10,MORTGAGE,30000.0,Not Verified,2011-01-01,Fully Paid,major_purchase,0.0,0,2000-12-01,1,11,0,0.0,16,3327.06108,3300.01,3075.0,252.06,1361.1,1.0,10.09041095890411,0.030500813008130085
4725,4725,4225.0,36.0,6.54,144.91,A,A4,0,RENT,27600.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,13.61,0,2000-02-01,1,5,12858,51.8,20,5056.5936,4521.51,4725.0,316.59,3019.03,1.0,10.923287671232877,0.030668783068783068
8875,8875,8875.0,60.0,17.43,222.63,E,E5,0,MORTGAGE,90000.0,Not Verified,2010-12-01,Fully Paid,small_business,10.84,0,1971-11-01,2,16,12345,18.3,29,12072.32852,12072.33,8875.0,3197.33,905.61,1.0,39.10958904109589,0.02508507042253521
4975,4975,4975.0,60.0,15.2,118.88,D,D4,0,MORTGAGE,35000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,20.37,0,1999-02-01,1,10,12157,40.7,20,6695.159286,6695.16,4975.0,1720.16,2668.11,1.0,11.923287671232877,0.023895477386934674
2700,2700,2200.0,36.0,6.91,83.26,A,A5,0,RENT,31200.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,13.54,0,1997-12-01,0,14,8992,79.4,19,2984.178815,2431.55,2700.0,284.18,654.81,1.0,13.093150684931507,0.030837037037037038
7200,7200,6700.0,36.0,6.91,222.02,A,A5,0,MORTGAGE,45600.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,23.16,0,2004-02-01,0,10,12423,37.2,24,7709.958912,7174.55,7200.0,509.96,4605.9,1.0,6.920547945205479,0.030836111111111113
8225,8225,7725.0,36.0,6.54,252.24,A,A4,0,RENT,77000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,10.16,0,1996-11-01,1,6,24884,80.5,10,9080.90129,8528.87,8225.0,855.9,271.09,1.0,14.175342465753424,0.030667477203647417
4600,4600,4600.0,60.0,9.99,97.72,B,B4,0,MORTGAGE,130000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,18.59,0,1993-07-01,0,12,24039,40.7,30,5862.717952,5862.72,4600.0,1262.72,97.23,1.0,17.515068493150686,0.021243478260869565
4850,4850,4850.0,60.0,9.99,103.03,B,B4,0,RENT,72500.0,Not Verified,2011-01-01,Fully Paid,major_purchase,23.64,0,2001-03-01,1,9,44935,76.7,38,5666.294821,5666.29,4850.0,816.29,3300.57,1.0,9.843835616438357,0.021243298969072164
8125,8125,8125.0,60.0,13.35,186.33,C,C4,0,MORTGAGE,50000.0,Not Verified,2010-12-01,Charged Off,credit_card,6.02,0,1994-08-01,1,12,32638,84.2,36,5586.9,5586.9,3392.69,2194.21,186.33,1.0,16.345205479452055,0.02293292307692308
5875,5875,5875.0,36.0,6.17,179.19,A,A3,0,MORTGAGE,77237.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,1.85,0,1997-01-01,1,5,2201,5.5,19,6264.603949,6264.6,5875.0,389.6,3582.99,1.0,14.008219178082191,0.030500425531914892
5850,5850,5850.0,36.0,5.79,177.42,A,A2,0,RENT,70000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,20.91,0,1994-08-01,0,6,25020,72.9,18,6386.935139,6386.94,5850.0,536.94,197.24,1.0,16.43013698630137,0.030328205128205128
1075,1075,1075.0,36.0,5.79,32.61,A,A2,0,RENT,38000.0,Not Verified,2011-01-01,Fully Paid,major_purchase,5.24,0,2003-03-01,1,9,6658,25.2,14,1173.694788,1173.69,1075.0,98.69,40.04,1.0,7.843835616438356,0.030334883720930232
5775,5775,5775.0,36.0,6.17,176.14,A,A3,0,RENT,120000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,3.98,0,1998-12-01,2,14,15754,25.4,33,6309.456456,6309.46,5775.0,534.46,1562.43,1.0,12.093150684931507,0.0305004329004329
6000,6000,6000.0,36.0,6.17,183.0,A,A3,10,MORTGAGE,57006.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,3.3,0,2003-07-01,0,6,2962,34.8,17,6359.5041,6359.5,6000.0,359.5,3984.16,1.0,7.50958904109589,0.0305
4125,4125,4125.0,60.0,9.99,87.63,B,B4,0,MORTGAGE,23500.0,Not Verified,2010-12-01,Fully Paid,debt_consolidation,11.95,0,2001-03-01,1,8,3584,16.6,12,5257.317241,5257.32,4125.0,1132.32,87.14,1.0,9.758904109589041,0.021243636363636364
11500,11500,11475.0,36.0,14.46,395.62,D,D2,0,RENT,36000.0,Source Verified,2011-01-01,Fully Paid,credit_card,17.23,0,2001-02-01,2,6,11870,92.0,18,13591.39664,13561.85,11500.0,2091.4,298.41,1.0,9.92054794520548,0.03440173913043478
5200,5200,4700.0,36.0,6.54,159.47,A,A4,0,MORTGAGE,75000.0,Not Verified,2011-01-01,Charged Off,debt_consolidation,12.37,0,1997-05-01,3,20,41954,46.2,38,2271.46,2052.52,1894.75,331.76,159.47,1.0,13.67945205479452,0.03066730769230769
8400,8400,8375.0,60.0,13.35,192.64,C,C4,0,RENT,78996.0,Not Verified,2011-01-01,Fully Paid,credit_card,22.5,0,1986-03-01,0,7,20868,74.8,22,11557.90854,11523.51,8400.0,3157.91,192.14,1.0,24.854794520547944,0.022933333333333333
1675,1675,1175.0,36.0,6.54,51.37,A,A4,0,RENT,46300.0,Not Verified,2010-12-01,Fully Paid,debt_consolidation,16.07,0,2004-02-01,1,7,3281,42.1,12,1798.009852,1261.29,1675.0,123.01,977.49,1.0,6.835616438356165,0.03066865671641791
2375,2375,2375.0,36.0,9.25,75.81,B,B2,0,RENT,71004.0,Not Verified,2010-12-01,Fully Paid,credit_card,8.4,0,2003-06-01,0,4,3794,80.2,12,2729.002392,2729.0,2375.0,354.0,86.49,1.0,7.506849315068493,0.031920000000000004
7300,7300,6775.0,36.0,9.99,235.52,B,B4,0,MORTGAGE,65000.0,Not Verified,2011-01-01,Charged Off,debt_consolidation,19.83,0,1987-03-01,0,7,84067,37.0,21,6252.55,5801.7,5034.07,1070.99,235.52,1.0,23.854794520547944,0.03226301369863014
10000,10000,10000.0,36.0,12.98,336.85,C,C3,2,MORTGAGE,53004.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,20.09,0,1999-04-01,3,18,14070,42.5,33,12127.47473,12127.47,10000.0,2127.47,356.24,1.0,11.761643835616438,0.033685
4000,4000,3500.0,36.0,6.54,122.67,A,A4,0,MORTGAGE,60000.0,Not Verified,2011-01-01,Fully Paid,other,15.16,0,1994-01-01,0,9,59671,74.5,24,4416.271556,3864.24,4000.0,416.27,134.88,1.0,17.01095890410959,0.0306675
7575,7575,7075.0,36.0,6.54,232.31,A,A4,0,MORTGAGE,81500.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,14.46,0,1992-01-01,1,8,35373,61.1,30,8328.561015,7778.82,7575.0,753.56,1837.92,1.0,19.013698630136986,0.03066798679867987
5000,5000,4975.0,60.0,9.99,106.22,B,B4,1,RENT,36000.0,Not Verified,2011-01-01,Charged Off,other,13.03,0,1993-07-01,0,10,5434,26.9,14,1422.54,1415.44,878.23,499.45,106.22,1.0,17.515068493150686,0.021244
25000,25000,24975.0,60.0,16.32,612.22,E,E2,4,MORTGAGE,200004.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,21.08,0,1998-03-01,2,17,99366,80.5,50,35686.85885,35651.17,25000.0,10686.86,9380.32,1.0,12.846575342465753,0.0244888
3700,3700,3700.0,36.0,9.25,118.09,B,B2,4,RENT,36000.0,Not Verified,2011-01-01,Fully Paid,medical,11.4,0,2006-09-01,0,9,2723,34.0,15,4251.52043,4251.52,3700.0,551.52,130.58,1.0,4.336986301369863,0.031916216216216216
7800,7800,7300.0,36.0,10.36,253.01,B,B5,6,MORTGAGE,52000.0,Verified,2011-01-01,Fully Paid,debt_consolidation,18.35,0,2001-02-01,2,10,15851,58.5,21,9126.078811,8541.07,7800.0,1311.08,265.13,1.0,9.92054794520548,0.03243717948717949
20000,20000,4850.0,36.0,20.4,747.36,G,G3,10,RENT,50000.0,Verified,2010-12-01,Charged Off,debt_consolidation,12.86,0,1995-12-01,2,5,3287,99.6,14,5306.33,1284.49,2548.51,1933.04,747.36,1.0,15.01095890410959,0.037368
4200,4200,4200.0,60.0,12.23,93.92,C,C1,0,MORTGAGE,125000.0,Not Verified,2011-01-01,Fully Paid,credit_card,7.68,1,1994-11-01,4,10,10755,27.6,30,5073.181037,5073.18,4200.0,873.18,2925.77,1.0,16.17808219178082,0.022361904761904763
4375,4375,4375.0,36.0,8.88,138.88,B,B1,0,RENT,96000.0,Not Verified,2011-01-01,Fully Paid,credit_card,20.69,0,1994-03-01,1,12,39737,56.9,23,4984.757985,4984.76,4375.0,609.76,825.4,1.0,16.84931506849315,0.031744
1675,1675,1650.0,36.0,6.54,51.37,A,A4,0,RENT,60000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,4.26,1,2000-10-01,0,8,6656,54.1,15,1747.67985,1721.6,1675.0,72.68,943.69,1.0,10.257534246575343,0.03066865671641791
5000,5000,5000.0,60.0,16.69,123.44,E,E3,0,MORTGAGE,66000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,12.84,0,1999-08-01,1,7,117958,87.0,23,6182.42013,6182.42,5000.0,1182.42,3966.74,1.0,11.427397260273972,0.024687999999999998
3000,3000,3000.0,36.0,13.35,101.59,C,C4,3,RENT,20004.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,10.14,0,2005-10-01,3,13,2832,94.4,13,3657.402298,3657.4,3000.0,657.4,108.82,1.0,5.254794520547946,0.033863333333333336
2400,2400,2400.0,36.0,13.72,81.71,C,C5,4,MORTGAGE,95000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,8.54,0,2001-05-01,1,5,806,80.6,15,2990.654372,2990.65,2400.0,545.65,6.4,1.0,9.676712328767124,0.03404583333333333
18200,18200,18125.0,60.0,14.83,431.36,D,D3,6,MORTGAGE,53000.0,Verified,2011-01-01,Charged Off,credit_card,23.57,0,2003-05-01,1,14,10740,30.6,24,12341.91,12291.18,6432.7,5235.81,26.37,1.0,7.676712328767123,0.0237010989010989
8000,8000,8000.0,36.0,14.09,273.78,D,D1,8,RENT,300000.0,Verified,2011-01-01,Fully Paid,home_improvement,7.68,2,1996-08-01,1,6,28579,96.2,34,8149.770184,8149.77,8000.0,149.77,1331.74,1.0,14.427397260273972,0.034222499999999996
16000,16000,15117.6023,36.0,6.54,490.68,A,A4,0,MORTGAGE,60000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,14.36,0,2001-10-01,3,15,15479,17.4,25,17664.71443,16652.69,16000.0,1664.71,517.52,1.0,9.257534246575343,0.0306675
13000,13000,13000.0,60.0,9.62,273.79,B,B3,10,MORTGAGE,90000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,13.67,0,1995-01-01,1,18,15986,26.6,63,14813.19828,14813.2,13000.01,1813.19,9634.75,1.0,16.01095890410959,0.021060769230769234
10000,10000,9975.0,60.0,12.98,227.43,C,C3,5,RENT,28000.0,Not Verified,2011-01-01,Fully Paid,credit_card,18.86,0,2004-06-01,3,11,11757,40.1,16,13645.67,13611.56,10000.0,3645.67,227.3,1.0,6.589041095890411,0.022743
6000,6000,6000.0,36.0,5.79,181.97,A,A2,10,MORTGAGE,90000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,16.13,0,1991-04-01,0,9,19951,55.4,27,6550.705124,6550.71,6000.0,550.71,201.76,1.0,19.767123287671232,0.030328333333333332
15000,15000,14489.88665,36.0,6.17,457.49,A,A3,4,RENT,49812.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,20.38,0,1997-08-01,0,16,16933,31.7,31,16262.06557,15680.69,15000.0,1262.07,4214.83,1.0,13.427397260273972,0.030499333333333333
4000,4000,4000.0,36.0,6.17,122.0,A,A3,10,RENT,40000.0,Not Verified,2011-01-01,Charged Off,medical,8.91,0,1980-05-01,0,5,10033,51.1,13,1118.28,1118.28,824.39,149.45,122.0,1.0,30.69041095890411,0.0305
16000,16000,15975.0,60.0,18.54,411.01,F,F3,10,OWN,83000.0,Verified,2011-01-01,Fully Paid,other,20.01,2,1987-10-01,4,13,9047,26.2,39,24660.55971,24622.03,16000.0,8660.56,410.96,1.0,23.268493150684932,0.025688125
25000,25000,24975.0,36.0,10.36,810.92,B,B5,0,RENT,50004.0,Verified,2011-01-01,Charged Off,debt_consolidation,16.32,0,2003-12-01,2,10,10845,53.2,23,21526.87,21505.38,17239.26,3828.63,810.92,1.0,7.090410958904109,0.0324368
7000,7000,6500.0,36.0,12.98,235.8,C,C3,10,RENT,67350.0,Not Verified,2011-01-01,Charged Off,debt_consolidation,3.96,0,1982-06-01,1,4,10392,90.4,8,5990.89,5562.1,4473.13,1328.94,300.53,1.0,28.605479452054794,0.033685714285714284
10000,10000,10000.0,36.0,5.79,303.27,A,A2,4,MORTGAGE,48000.0,Verified,2011-01-01,Fully Paid,home_improvement,11.5,0,1994-12-01,0,10,595,1.9,14,10910.00831,10910.01,10000.0,910.01,1248.59,1.0,16.095890410958905,0.030327
4750,4750,4750.0,60.0,9.99,100.91,B,B4,5,MORTGAGE,57000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,10.82,0,1999-09-01,2,13,17040,25.4,35,5184.767772,5184.77,4750.0,434.77,2274.44,1.0,11.342465753424657,0.02124421052631579
23000,23000,21901.34232,36.0,6.54,705.35,A,A4,10,RENT,91440.0,Verified,2011-01-01,Fully Paid,debt_consolidation,14.59,1,1993-03-01,3,7,9773,28.4,30,24460.93389,23146.33,23000.0,1460.93,15300.22,1.0,17.84931506849315,0.030667391304347827
20000,20000,18733.12965,36.0,6.54,613.35,A,A4,2,MORTGAGE,80000.0,Verified,2011-01-01,Fully Paid,credit_card,14.54,0,1993-08-01,0,8,18802,55.1,23,22080.95354,20608.95,20000.0,2080.95,642.03,1.0,17.43013698630137,0.0306675
10000,10000,9500.0,36.0,6.54,306.68,A,A4,1,RENT,42000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,8.69,0,1997-06-01,1,7,8916,59.0,20,10893.10321,10348.45,10000.0,893.1,4159.82,1.0,13.594520547945205,0.030668
2000,2000,2000.0,36.0,6.91,61.68,A,A5,10,RENT,35416.56,Not Verified,2011-01-01,Fully Paid,home_improvement,20.3,0,1986-03-01,0,9,9866,51.4,16,2142.409525,2142.41,2000.0,142.41,34.17,1.0,24.854794520547944,0.03084
9000,9000,8500.0,36.0,6.91,277.53,A,A5,10,RENT,88000.0,Source Verified,2011-01-01,Fully Paid,credit_card,24.18,0,1994-11-01,0,8,46322,69.5,13,9947.461165,9394.82,9000.0,947.46,2184.18,1.0,16.17808219178082,0.030836666666666665
12500,12500,12000.0,36.0,6.54,383.35,A,A4,0,RENT,84000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,9.63,0,1997-02-01,0,5,12111,80.2,37,13779.90737,13228.71,12500.0,1279.91,1912.33,1.0,13.923287671232877,0.030668
12000,12000,11475.0,36.0,8.88,380.93,B,B1,7,RENT,36000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,10.63,0,1998-01-01,4,6,5615,70.2,19,13204.47279,12626.78,12000.0,1204.47,7120.14,1.0,13.008219178082191,0.03174416666666667
13000,13000,12398.4071,60.0,12.23,290.7,C,C1,10,MORTGAGE,65000.0,Source Verified,2011-01-01,Charged Off,credit_card,17.35,0,1995-01-01,0,13,74154,33.6,18,5522.78,4511.66,3290.1,2219.52,290.7,1.0,16.01095890410959,0.02236153846153846
14000,14000,13500.0,36.0,12.23,466.54,C,C1,1,MORTGAGE,93500.0,Verified,2011-01-01,Fully Paid,debt_consolidation,20.03,0,1996-11-01,1,16,15045,38.2,37,16442.57156,15855.34,14000.0,2442.57,5726.62,1.0,14.175342465753424,0.033324285714285716
15000,15000,14975.0,60.0,12.61,338.31,C,C2,10,MORTGAGE,105000.0,Verified,2011-01-01,Fully Paid,credit_card,6.39,0,1992-12-01,0,5,16107,74.9,21,20194.80002,20161.14,15000.0,5194.8,2971.32,1.0,18.095890410958905,0.022554
6200,6200,6200.0,36.0,12.23,206.62,C,C1,0,RENT,28800.0,Not Verified,2010-12-01,Fully Paid,credit_card,12.17,0,2006-06-01,1,7,5925,49.8,12,6325.174936,6325.17,6200.0,125.17,6119.51,1.0,4.504109589041096,0.033325806451612906
13000,13000,13000.0,36.0,8.88,412.68,B,B1,6,MORTGAGE,121000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,9.83,1,2002-05-01,3,13,10674,31.7,25,14127.35786,14127.36,13000.0,1127.36,8771.25,1.0,8.676712328767124,0.031744615384615385
5000,5000,4995.663808,36.0,8.88,158.72,B,B1,9,MORTGAGE,32000.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,1.88,1,1997-11-01,2,7,1679,26.2,16,5714.294309,5708.76,5000.0,714.29,168.22,1.0,13.175342465753424,0.031744
12000,12000,12000.0,36.0,6.54,368.01,A,A4,1,RENT,35000.0,Not Verified,2011-01-01,Fully Paid,credit_card,18.38,0,2000-11-01,0,9,5176,36.5,17,13248.84855,13248.85,12000.0,1248.85,395.98,1.0,10.172602739726027,0.0306675
5000,5000,4500.0,36.0,9.62,160.45,B,B3,4,MORTGAGE,145000.0,Source Verified,2011-01-01,Fully Paid,home_improvement,1.6,0,2000-04-01,2,4,11523,79.5,6,5567.37523,5010.64,5000.0,567.38,2842.12,1.0,10.758904109589041,0.03209
7000,7000,7000.0,36.0,5.79,212.29,A,A2,10,MORTGAGE,52500.0,Source Verified,2011-01-01,Fully Paid,car,24.48,0,1995-11-01,1,10,6619,35.1,29,7577.27536,7577.28,7000.0,577.28,873.11,1.0,15.178082191780822,0.030327142857142855
12000,12000,11950.0,60.0,9.25,250.56,B,B2,10,MORTGAGE,84996.0,Verified,2011-01-01,Fully Paid,home_improvement,7.05,0,1989-08-01,0,9,23086,44.4,28,13539.77677,13483.36,12000.0,1539.78,9039.17,1.0,21.432876712328767,0.02088
6000,6000,5500.0,36.0,6.54,184.01,A,A4,10,OWN,19200.0,Not Verified,2011-01-01,Fully Paid,debt_consolidation,12.31,0,1978-04-01,3,4,423,10.3,9,6624.394608,6072.36,6000.0,624.39,203.8,1.0,32.775342465753425,0.030668333333333332
25000,25000,24800.43738,60.0,18.17,637.15,F,F2,10,MORTGAGE,93000.0,Verified,2011-01-01,Fully Paid,debt_consolidation,10.37,0,1995-08-01,1,8,15891,91.3,28,34149.77294,33769.27,25000.01,9149.76,16341.49,1.0,15.43013698630137,0.025485999999999998
18000,18000,1200.0,60.0,17.06,447.93,E,E4,9,OWN,46000.0,Source Verified,2011-01-01,Fully Paid,debt_consolidation,14.5,0,1997-04-01,4,7,15658,93.2,29,18256.04,1217.2,18000.0,256.04,18256.19,1.0,13.761643835616438,0.024885
25000,25000,24975.0,36.0,13.35,846.57,C,C4,3,MORTGAGE,200000.0,Verified,2011-01-01,Fully Paid,debt_consolidation,9.18,0,1998-06-01,5,5,8579,49.0,16,29999.86631,29969.87,25000.0,4999.87,9668.59,1.0,12.594520547945205,0.033862800000000005
